cam1_X,cam1_Y,cam2_X,cam2_Y
840.110451,780.685488,857.615984,805.519773
860.294710,780.740395,879.316413,805.527116
880.457802,780.813665,900.338564,804.825468
900.603580,780.873457,922.034936,804.853494
388.124068,796.976571,393.741469,826.613254
409.007972,797.624103,415.369013,825.976241
429.303759,797.679548,436.301654,826.614256
450.177538,797.744214,457.330161,826.605783
471.055760,797.804907,478.305293,825.949404
491.328350,797.870968,499.264966,826.613224
512.201120,797.912262,520.265943,826.549278
532.460547,797.985937,541.279244,825.906636
553.318010,798.638370,561.626753,826.547045
574.166405,798.702016,583.246614,825.875046
594.407398,798.774681,604.289892,826.515541
615.253654,798.825378,625.267435,826.512674
635.492314,798.897515,646.305566,825.836278
656.314315,798.950045,666.674274,826.463377
677.135180,799.011211,689.003463,826.468593
697.358106,799.675010,709.367811,826.447581
718.172123,799.740153,731.033514,825.744591
738.378375,799.812277,752.074388,825.738914
759.189664,799.865580,772.426665,825.760274
779.382212,799.924162,793.517357,826.345342
799.588419,799.973668,815.169216,825.725024
820.373680,800.655648,835.600048,825.729423
841.166875,800.711841,857.312677,825.088456
861.342177,800.772458,878.337521,825.691673
881.517041,800.835268,899.395971,825.648159
902.283087,800.906680,920.473729,825.667273
367.120316,293.548987,419.317588,318.403520
387.365077,293.696251,439.508391,318.411696
407.567374,293.816892,460.397273,317.725842
428.370502,294.529347,481.333162,317.655049
449.127829,294.658072,501.586220,317.571688
469.332011,294.788869,522.488327,317.503243
490.101641,295.494139,543.380402,316.811551
510.300179,295.634290,564.345964,316.747729
531.043472,295.750649,585.267864,317.342095
551.220643,296.457006,605.515900,315.965177
571.399154,296.586790,627.138484,315.925873
592.145762,296.732381,647.429542,315.881807
612.288177,297.443213,668.349695,315.798830
632.464768,297.557721,689.264416,315.745557
652.603977,297.687866,709.600618,315.694477
673.331522,297.828668,731.237938,315.589385
693.461299,298.527179,752.152975,314.922096
714.177715,298.661787,772.461708,314.888616
734.311537,298.779924,793.437002,314.828005
754.427004,299.492281,814.341503,315.389771
775.135395,299.633021,835.324019,314.677099
795.235135,299.739266,855.682524,314.631823
815.347179,299.856582,876.651013,314.580637
835.447723,300.572891,898.244151,314.540443
856.149104,300.687127,918.573456,313.799473
876.225265,300.816155,939.562726,313.793035
368.115474,313.435490,418.257435,337.801784
388.337971,313.588140,439.170582,337.714377
409.122109,313.705756,459.428441,337.039162
429.341346,314.419766,479.673441,337.643465
450.126937,314.542649,501.227808,337.549449
470.328841,314.678706,522.158967,337.485427
491.098398,314.800646,542.406520,336.768392
511.280938,315.503640,562.674213,337.388264
531.469754,315.638785,584.969875,335.965993
552.228587,315.763919,605.207603,336.644567
572.395998,315.890560,625.479705,336.603472
593.163719,316.612272,646.410047,336.540350
613.327577,316.733199,667.339642,336.431202
633.470168,317.434846,688.268102,335.794054
654.210701,317.563423,709.248207,335.683231
674.353711,317.678724,730.224422,334.974936
694.496330,317.804084,751.195384,335.551092
715.202425,318.509861,771.497472,334.846815
735.350644,318.642582,793.089374,335.480272
755.468201,318.764902,813.438267,334.771099
775.570536,318.874219,835.053016,334.659489
796.297459,319.579753,855.318415,334.693243
816.393722,319.710694,876.322744,334.608282
836.494132,319.835690,897.286194,333.908955
857.200321,320.538163,918.272716,333.839193
877.278700,320.652907,939.254904,333.812070
369.076180,332.793770,417.221756,357.752417
389.310178,333.481963,438.130567,357.726468
410.104486,333.622885,458.416125,358.303528
430.336813,333.750033,478.650993,357.655142
451.111052,334.458540,499.566028,357.578251
471.312859,334.572440,520.504562,356.837050
491.514706,334.711230,540.742118,357.467655
512.296078,334.827199,561.692582,356.689528
533.061456,335.538009,583.275962,356.692356
553.225661,335.668386,604.178345,356.636837
573.409284,335.784517,625.163276,356.579527
594.170500,336.498150,645.431119,355.883530
614.324454,336.605487,666.373082,356.501132
634.485517,336.736115,688.008506,355.790437
655.233094,336.843717,708.308667,355.744136
675.364384,337.565419,728.572419,355.013992
695.514085,337.686686,750.212264,355.616311
716.243444,337.797351,771.219157,355.555040
736.372720,338.507402,792.137265,355.502210
756.489782,338.634023,812.420233,354.813877
777.212523,338.743035,833.400976,354.773677
797.338288,338.849237,853.735408,354.707537
817.447062,339.568952,874.725569,354.601100
837.532990,339.694510,896.371202,353.934392
858.240042,339.807621,918.010886,353.849725
878.333917,340.525727,938.290298,354.481950
370.059429,352.719101,416.183629,378.418210
390.286059,353.430027,436.460416,378.380741
411.087247,353.536153,457.372111,378.337821
431.892427,353.676612,478.290146,376.919581
451.500867,353.795227,499.213965,376.963997
472.299150,354.495218,520.145194,377.531195
493.094239,354.618099,541.077905,377.479693
513.295641,354.749430,562.009642,376.733951
534.049598,354.855094,582.961890,376.720484
554.241148,355.558745,602.561842,376.672840
574.414852,355.675838,623.490081,376.610979
595.176423,355.796177,645.064661,375.854609
615.341583,356.512837,666.041876,376.538992
635.497548,356.643207,686.341047,375.798432
656.238404,356.751259,707.989709,375.713632
676.394308,357.469755,728.260052,375.702228
697.149100,357.572034,748.608489,375.666082
717.276481,357.696610,770.164187,374.926608
737.404199,357.796250,791.191086,374.879849
757.543952,357.900198,811.515170,375.490573
778.268020,358.631704,832.465872,375.445044
798.374686,358.743956,853.461624,374.711439
818.483624,358.858426,874.396607,374.707524
839.202280,359.562036,895.404121,373.970336
859.304371,359.679238,916.367126,374.522968
879.388662,359.802746,937.356616,374.542875
371.015160,372.661478,415.189533,397.777175
391.265969,372.767311,435.421873,398.384961
412.067593,373.485039,456.328050,397.671316
432.288738,373.599308,476.622823,397.653875
453.085467,373.716667,497.503937,397.588176
473.289726,373.835773,518.436710,397.546235
493.499066,374.529231,539.365515,396.836628
514.270108,374.661465,560.334882,396.113821
534.469218,374.784261,581.237906,396.751315
555.245447,374.889529,601.544987,396.692105
575.425970,375.594896,623.189037,396.652659
596.185868,375.709267,644.087637,396.606390
616.354509,375.830504,664.380517,396.552407
637.116938,376.531055,686.030088,396.477593
657.272679,376.646125,706.297561,395.801284
677.411058,376.757984,727.973406,395.741802
697.576033,377.470139,747.598154,395.649289
718.310518,377.592495,768.559061,396.297106
738.447054,377.699252,789.541729,394.931203
759.169129,377.806464,810.516731,395.541236
779.303261,378.521042,831.528246,395.481789
799.414637,378.634198,853.127841,394.753829
819.528423,378.743469,874.118860,394.698223
840.255291,378.857407,894.445709,394.704278
860.359612,379.567269,915.422400,394.596953
880.447146,379.669577,936.447415,394.594754
371.419258,392.597854,414.167681,418.450152
392.233571,392.714958,435.078258,417.767283
413.031998,392.830331,455.325662,417.708280
433.267538,393.527074,476.258065,417.700000
454.077832,393.646035,497.171465,417.584635
474.274325,393.761746,518.113386,417.557199
495.068794,394.462250,538.434359,417.502532
515.271789,394.591580,559.314036,417.471244
535.469847,394.696194,580.270726,417.407976
556.245268,395.402426,600.542897,416.722088
576.411319,395.519729,622.198128,415.991921
597.203129,395.630337,642.432598,417.269098
617.364372,395.748110,663.409343,416.550743
638.132155,396.446716,683.711890,416.488611
658.286582,396.565769,706.024109,415.771736
678.446637,396.663400,726.313532,416.427090
699.187822,396.794743,746.639029,415.719666
719.333202,397.480384,767.617706,415.649512
739.467725,397.603385,789.258113,415.640664
760.219162,397.707565,809.562421,414.896469
780.343105,397.820560,830.524485,415.542988
800.455479,398.537144,851.526899,414.834068
820.575845,398.641758,872.516998,414.761773
841.307682,398.731852,893.545307,414.746630
861.402577,398.852703,915.081973,414.642505
881.506423,399.553753,936.118704,414.611364
372.372418,412.548641,412.495796,438.478981
393.199704,412.653882,433.390188,437.823462
414.024335,412.778313,454.260859,437.717675
434.238842,413.472725,475.232626,437.688779
455.047759,413.581940,496.167026,436.932986
475.271491,413.704518,517.108408,437.588074
495.476497,413.802062,537.398445,438.214959
516.256940,413.926110,558.962649,437.505698
537.058855,414.630341,579.248111,436.822292
557.255012,414.732024,599.564200,436.060848
577.437091,414.851718,620.494434,436.737711
598.209092,415.548584,642.089875,436.669953
618.383058,415.672932,662.405686,436.591996
639.153602,415.762315,682.745218,436.567321
659.307702,416.478927,704.339096,435.859162
679.470020,416.588484,724.664529,435.814032
700.215756,416.693587,746.272197,435.787037
720.363815,416.788069,767.959386,435.725473
740.509268,416.895360,787.620112,435.698938
761.243507,417.615953,809.224732,434.941451
781.380185,417.724042,830.235579,434.916539
801.502968,417.828651,851.190225,435.511748
822.227068,418.535950,871.549274,434.157098
842.354962,418.657989,892.538885,435.463870
862.463745,418.759097,914.187959,434.737794
882.574021,418.862793,934.550269,434.679354
373.927236,432.505556,411.443022,458.509859
394.179573,432.609448,432.381654,458.485072
414.990888,432.718880,453.284471,458.449603
435.230224,432.835249,473.546226,457.026089
456.047339,432.947847,495.147059,457.693862
476.258845,433.636472,516.090991,458.292808
497.057059,433.756699,536.365851,457.614487
517.264957,433.866319,556.624292,457.551005
538.047853,434.579024,578.247633,456.835163
558.250435,434.675010,599.240524,456.812134
578.450027,434.779797,620.174685,457.445340
599.225914,434.889967,641.103738,456.728960
619.389855,435.600451,661.420873,455.983468
640.153611,435.704461,682.405453,456.591630
660.328818,435.802523,703.359565,457.265309
680.499071,436.516990,724.344387,456.509824
701.235489,436.609992,744.655278,455.840133
721.395196,436.724242,766.313367,456.433922
741.557226,436.815137,786.623964,456.418111
762.285977,437.535254,808.953729,455.679970
782.419503,437.643843,829.239910,455.613020
802.543004,437.740137,850.916026,455.576026
823.297021,437.853393,870.576575,455.499071
843.404706,438.560784,892.276816,454.820979
863.518656,438.655464,913.262656,454.761129
884.209095,438.775883,934.264054,454.733442
374.326320,451.887200,411.100051,478.559500
395.140883,451.997987,431.353286,478.519766
415.391101,452.686398,452.297447,477.808829
436.206680,453.368470,473.160918,477.777490
456.434480,452.905635,494.161977,477.705703
477.246882,453.592332,513.743697,477.712403
498.040080,453.699933,536.041061,477.630197
518.264234,454.394957,556.985210,477.567130
538.482567,453.918335,577.218245,477.548520
559.847974,454.610509,598.199923,476.848742
580.032056,454.719207,619.187763,476.816189
600.226773,454.828761,639.495031,477.392966
620.405338,455.523187,660.394870,476.050406
641.172559,455.633113,681.407922,476.705553
661.347316,455.740404,702.374619,476.658155
681.504971,455.843961,722.720418,476.625252
702.278378,456.540690,744.315201,475.939248
722.435633,456.647105,766.009292,475.866090
742.582873,456.749408,785.682810,475.826208
763.320633,456.839947,806.648645,476.427811
783.462853,457.553715,828.291506,475.030759
804.194951,457.664023,849.274821,475.653875
824.337189,457.746549,870.301015,475.618314
844.460174,457.853444,891.248600,475.601021
865.171636,458.557916,912.321455,474.853102
885.287006,458.667775,933.284762,475.475525
375.294006,471.871143,409.397159,498.582363
396.113618,472.533709,430.285211,497.894240
416.950308,472.651889,451.263040,498.549359
437.187634,472.755499,472.169686,498.476226
457.427753,472.858703,492.457034,497.778103
478.244006,473.558737,513.358517,497.746646
498.466729,473.663162,534.338814,497.711395
519.262465,473.778620,555.274374,497.674374
539.459790,473.876778,576.271084,497.666962
560.255076,474.554877,597.184695,496.916399
581.039341,474.664806,617.539876,497.494865
601.232629,474.773482,638.533129,497.466743
622.017356,474.872946,659.431345,496.080626
641.615912,475.568281,680.416020,497.410299
662.370855,475.675386,702.104600,496.041892
683.141066,475.768145,722.396031,496.650234
703.295112,475.883223,743.353406,496.596287
723.463386,476.567621,765.030213,496.550270
744.226962,476.670123,785.361452,495.864706
764.356485,476.778742,806.337787,495.811813
784.503173,476.877049,826.688328,495.773807
805.238745,477.565035,848.329069,495.752696
825.376467,477.666271,869.948224,495.692870
845.503887,477.781658,890.321223,495.646580
866.231744,478.478146,911.328884,495.607341
886.350533,478.586933,932.306089,495.566384
376.262743,491.851706,409.033668,518.617121
397.100900,491.950020,428.626475,517.918968
417.337408,492.632774,449.575491,518.555216
438.174778,492.730304,470.483711,518.503855
458.993150,492.836400,491.419633,517.813173
479.236313,493.514720,512.406238,517.786525
499.440866,493.636109,533.346285,517.753122
520.258288,493.734523,553.644533,517.694172
540.462859,493.831869,575.255431,518.324942
561.264249,494.521058,596.217906,516.968999
581.464290,494.621306,616.552204,517.577891
602.249702,494.721272,638.144629,517.561509
622.430633,494.839290,659.112669,516.845769
643.213900,495.512330,680.121685,517.466058
663.382054,495.623497,700.414787,516.115582
683.555497,495.720338,720.753473,517.414372
704.325597,495.820955,741.710274,516.700076
725.090106,496.506596,762.762458,516.653013
745.249147,496.609740,785.000787,516.603175
765.395401,496.716032,804.722067,515.907101
786.145519,496.798969,826.392244,516.570364
806.288886,497.503678,848.045270,515.760081
826.419913,497.608815,868.368891,515.822253
847.169057,497.693067,890.002355,515.711860
867.284864,497.800212,911.059001,515.692694
887.397777,497.913777,931.394734,515.675732
377.236317,511.830096,407.978136,539.353280
398.069021,512.506110,428.292456,537.999618
418.326174,512.604856,448.560543,537.976670
439.146256,512.707622,469.475486,537.908517
459.974417,512.814492,490.443703,537.866373
480.225989,512.907587,511.425066,537.888453
500.439348,513.590746,532.356647,537.825022
521.248965,513.109865,553.268608,537.772813
541.467930,513.793666,574.258419,538.403592
